1,-0.13956520234147496,-0.7888535041319719
2,-0.48780115743305386,-0.7097678410272947
3,-0.2564886211303071,-0.3791126982899337
27,0.03290136036419298,-0.6489112400045346
28,-0.515855864945414,-0.16977798799724178
7,-0.022231098986358746,-0.3600860783157351
48,0.37146915615197573,-0.3013934911918607
11,-0.3239321006777114,-0.7014982820338047
4,-0.10476359198844637,-0.2925429386995936
47,0.4190595915578506,-0.06422346687417103
5,0.14044937708171681,-0.5182147068299329
9,-0.2523125449605709,-0.544097703906687
41,0.544552556131914,-0.5611397643208054
42,0.4194171968903582,0.14818169835236036
46,0.5957077796457205,-0.30008420533210406
6,0.021085740340791043,-0.45884222163558624
43,0.21505498853246063,0.2051616439728498
44,0.23414931453711874,0.09019772071787213
10,-0.592836427573835,-0.42768410799200224
8,-0.7518032353937667,-0.33378922537658146
12,-0.40505304145872384,-0.5861645204392673
15,-0.3256264671032377,-0.25252346006498444
19,-0.24875954731102493,-0.059751990367691236
23,-0.27110418895340205,0.02375577778166828
13,-0.36457932289864037,0.11149994554277658
14,-0.5537320348814911,0.07447090670612175
16,-0.16904960870124744,-0.6337923793031293
17,-0.1690427886063263,0.5517039240352148
21,-0.4382642820747316,0.2593335513231192
35,-0.27623054181932966,0.32749410774941445
36,0.17653640180815766,0.6790642348858807
39,0.3948353929370251,0.42793254775508444
18,-0.3672284844165961,0.4526292585334316
37,0.09669587979233683,0.6323165584283831
22,-0.14242952343113216,0.19127636160293418
20,-0.09054863238709163,0.02721924622492223
24,-0.03299781074965947,-0.16319789233241205
34,0.3094922435667417,-0.17528932247586634
49,0.5265807665832373,0.06738968595277081
50,0.3387346192764991,0.2140975000543304
51,0.42484832567073516,-0.5203713866413904
25,-0.36618770914956006,0.624499784080811
26,-0.4430069478478378,0.7645015037991033
29,-0.11050531933431078,0.4536243484482931
30,0.003721412550637444,0.3092885382824279
31,-0.19519431473530616,0.7267014334137213
33,-0.11909363360594463,0.9459708291753832
32,-0.0658732485270333,0.8535713706514381
38,0.262365033989646,0.6217253364370462
52,0.7536614125377507,0.0056370635345527435
40,0.602915234483541,0.4046557954251944
53,1.0,-0.4156048008747269
45,0.7178635089931602,0.17281454359220902
