8,0.5479179641169803,-0.71649857051958
1,0.5540130967682746,-0.8064382731393246
7,-0.5034313956019053,-0.5291305221916265
2,-0.4643886977997797,-0.6092345628266808
19,0.7362868217634883,0.2994526246966418
3,0.8326725934135218,0.35102591301114555
6,-0.016209342616470942,-0.9809052364861248
4,0.029852225656803132,-0.9036513334277476
11,-0.4602941637136807,0.5367331626805861
5,-0.3742307570942394,0.6007283067851257
13,-0.41056181614633597,0.6539947254598084
14,-0.3217367934608123,0.7023734116454491
15,-0.4851776815194887,0.6268311015565042
9,-0.5542607214200711,0.44617612468707213
18,0.31981740614998316,0.8981786095077825
10,0.25556589621008863,0.9621874005216122
20,0.9922171536883408,-0.18071845494744124
12,1.0,-0.2703332313931581
17,-0.8818519771699245,-0.5253360156165197
16,-0.7961998112247719,-0.5554351800035243
