-0.062053061410108634,-0.08431288312003701,-0.05138226444032281,-0.06758661693942833
-0.04556609514046822,-0.06881938642150122,-0.05119881243356896,-0.06757569967064195
-0.05454124752292169,-0.0836288416052513,-0.020037494614802105,-0.02730631665898459
-0.016369666600583727,-0.019755319028490932,0.019913410525311055,-0.024211086040533805
-0.01573356847116,-0.019679043613627538,0.020317176143059165,-0.025073544518551507
-0.008984728222700565,-0.013069069556028807,-0.003726620434947205,-0.005604778364819154
-0.006730082454887153,-0.008497941926768796,0.001618508860851748,-0.0025900880887361104
-0.0010338392808110556,-0.0014331706402214378,-0.019003333529560237,-0.024989860226612377
-0.005030993882691059,-0.00820863323144651,-0.0006723828018661432,-0.0009451703545684298
-0.0007729626619597707,-0.00098998226793459,0.0027267182476887744,-0.007445704568488522
-0.009131979241638404,-0.010192489150126318,-0.04144328647491579,-0.045041171393209824
-0.025618945511278766,-0.02568598584866212,-0.0352057598722955,-0.10142688522796586
-0.025196281482680792,-0.02475774122653702,0.001447618541629214,-0.0010837952484122795
-0.01405495299586705,-0.016668912302104388,0.01719974556873228,-0.006054855757793504
-0.017656821118567225,-0.017171802809310313,0.0015579809751820111,-0.008481114765086525
-0.006896391348761561,-0.009470305971054421,-0.035481547968216134,-0.0397110938011546
-0.010167069928997057,-0.013498135022709006,0.0072534642015017175,-0.002707574249994274
-0.0007517504983147618,-0.002315204814437317,0.021112637533829488,-0.007569183706285099
-0.009261427321110864,-0.01372978659905448,-0.0036846188348607575,-0.010316546831398755
-0.006252121169602805,-0.010879967252515173,-0.006505205200804249,-0.012007295135326798
-0.013215354427196969,-0.03220804341880369,-0.012868119565132303,-0.013480204051979016
0.06431551042502859,-0.08598209632220519,-0.009348987856949395,-0.012756061129494319
-0.008794725871747448,-0.03339888314865276,0.004823368797884305,-0.004406207453136174
-0.001775870763220192,-0.005505560007892323,0.0672405139158333,-0.05194739667702602
0.09076314715140674,-0.05414853741172281,-0.017009718542671016,-0.023811387028936298
0.0652914140661535,-0.04478366801825812,-0.01741247123360667,-0.02460640728474082
0.006725476416192568,-0.00786332723625756,-0.003053081756574362,-0.004021437869108315
0.01288295468413543,-0.006705211035412672,0.06321129944015512,-0.028231572491953696
0.03835468776938862,-0.016070080428877365,0.0684805219813415,-0.052292703058575425
0.03901484969745419,-0.01571985326356523,-0.004350930894841679,-0.005935472391931193
0.02537932752701716,-0.00990087906364338,0.00019366821285404242,-0.0013664128337595282
0.028615975742316786,-0.010980351701875958,0.008596172572068071,-0.0030175888563447393
0.008595141323523708,-0.00820665997302126,0.05326501807292454,-0.024884290984154508
0.01904207402162609,-0.007954081919625789,3.332291162564393e-05,-0.0008509682777574308
0.013208667802172643,-0.011131754756022384,0.06706890880972605,-0.052136977083535714
0.007608615896344515,-0.011051845101063983,0.01241413207795777,-0.008577072225351456
0.02327633560469327,-0.015866129323734216,0.019666407450711302,-0.024077515688066525
0.00461685633306836,-0.003266966696554432,-0.004618627603930794,-0.006103591411000992
0.019312042709387408,-0.01581346404347465,-0.009680237979288063,-0.009854209035828326
0.019709085530339492,-0.015281539816060948,-0.0037184994725884125,-0.004524131443773097
0.006168969318367649,-0.0070759130627810665,-0.01205685515539392,-0.010838049008783579
0.0007416115753951288,-0.0013291155653982322,0.026903675595052044,-0.017093231709539677
0.0005574042045702361,-0.0008929047138047202,0.01872567531614775,-0.008991699105774078
0.0007137942445123953,-0.001353010753441875,0.0071910294503854805,-0.017242901081184987
-0.0006311363129953549,-0.0027120672124967453,-0.002260845699762929,-0.010530901444884123
-0.0004530242257229977,-0.0024116445132844684,0.0011398926613456542,-0.002507592315714537
0.0008380051431672367,-0.00136588531359008,0.0008226867773362223,-0.0008301335919010828
0.0005082378874352568,-0.0007466453332069825,0.000635072233334592,-0.0016734675007353701
0.006654918038407767,-0.002546615642094325,0.0005178291888478722,-0.0008773148084445045
0.005164285603148744,-0.0017251900498102385,-0.0020728154943982936,-0.0025311755838143086
0.006830360889421964,-0.0023961309696606753,0.006807118143311978,-0.002513662627238199
0.0006215990494455531,-0.0006995589673449196,0.0016274815610173878,-0.0006530660479920479
-0.0033889631362555026,-0.003994698264489153,0.0032506242285856514,-0.001537065013723066
