-0.005576342896975105,-0.0033183024159081703,-0.00986422905039106,-0.006404736196315546
-0.030679687276855532,-0.022517285852310307,-0.03761182870317924,-0.026341927959271694
-0.04113677184783066,-0.027196498720880133,-0.009864229050391075,-0.006404736196315552
-0.10226247023104262,-0.0833957509017515,-0.03761182870317923,-0.026341927959271687
-0.020620645899884393,-0.028750813716131814,-0.03761182870317924,-0.026341927959271694
-0.06387887934458453,-0.10643596673116668,-0.03761182870317924,-0.026341927959271694
0.007590969834106202,-0.026633540848652926,-0.014037829583020519,-0.012586562433209167
0.03138943575200406,-0.10424876750256512,-0.01403782958302052,-0.012586562433209152
0.02836007404954487,-0.022587078773981663,-0.0437789815430695,-0.0451806899103249
0.10338308708882647,-0.08599011684623051,-0.0437789815430695,-0.045180689910324895
0.024364831515477883,-0.013579642389445066,-0.0437789815430695,-0.045180689910324895
0.08863790148800339,-0.04977988456294775,-0.043778981543069494,-0.0451806899103249
0.0,0.0,-0.035181163035371686,-0.02544061513107023
0.0,0.0,-0.035181163035371686,-0.02544061513107022
0.0,0.0,-0.0038908796039641676,-0.013417269725181261
0.0,0.0,-0.0038908796039641824,-0.013417269725181266
0.0,0.0,-0.008930506744772564,-0.0499483623949667
0.0,0.0,-0.008930506744772557,-0.04994836239496673
0.0,0.0,-0.008930506744772547,-0.04994836239496673
0.0,0.0,-0.008930506744772556,-0.04994836239496673
0.0,0.0,-0.02263564809071834,-0.03232663721246382
0.0,0.0,-0.022635648090718326,-0.03232663721246381
0.0,0.0,0.008732316006645402,-0.012155770532800734
0.0,0.0,0.008732316006645393,-0.012155770532800725
0.0,0.0,0.03432478039562078,-0.04532730113578614
0.0,0.0,0.034324780395620764,-0.045327301135786105
0.0,0.0,0.03432478039562077,-0.045327301135786126
0.0,0.0,0.034324780395620764,-0.04532730113578612
0.0,0.0,0.009814261741981582,-0.0310389949076842
0.0,0.0,0.00981426174198159,-0.03103899490768417
0.0,0.0,0.012778944490049893,-0.009411061398784486
0.0,0.0,0.012778944490049897,-0.009411061398784485
0.0,0.0,0.048853389859848065,-0.032840602708526165
0.0,0.0,0.04885338985984806,-0.03284060270852615
0.0,0.0,0.04885338985984807,-0.03284060270852615
0.0,0.0,0.04885338985984807,-0.03284060270852615
0.0,0.0,0.033242834660284576,-0.026444076760902678
0.0,0.0,0.03324283466028457,-0.026444076760902678
0.0,0.0,0.005872134803016341,-0.0036461273225874293
0.0,0.0,0.005872134803016343,-0.0036461273225874315
0.0,0.0,0.022517364886597047,-0.012161460023820542
0.0,0.0,0.022517364886597037,-0.012161460023820547
0.0,0.0,0.022517364886597044,-0.012161460023820554
0.0,0.0,0.022517364886597033,-0.012161460023820545
0.0,0.0,0.02838949968961339,-0.015807587346407987
0.0,0.0,0.02838949968961335,-0.015807587346407966
