0,-0.005576342896975104,-0.0033183024159081777,-0.009864229050391058,-0.0064047361963155665
1,-0.03067968727685549,-0.02251728585231031,-0.03761182870317921,-0.02634192795927175
2,-0.04113677184783064,-0.027196498720880147,-0.009864229050391048,-0.006404736196315576
3,-0.10226247023104258,-0.08339575090175157,-0.037611828703179216,-0.026341927959271698
4,-0.020620645899884354,-0.028750813716131807,-0.037611828703179216,-0.02634192795927169
5,-0.06387887934458447,-0.10643596673116676,-0.0376118287031792,-0.02634192795927171
6,0.007590969834106219,-0.026633540848652926,-0.014037829583020491,-0.012586562433209138
7,0.03138943575200407,-0.10424876750256513,-0.014037829583020491,-0.012586562433209124
8,0.028360074049544878,-0.02258707877398168,-0.04377898154306946,-0.04518068991032494
9,0.10338308708882646,-0.08599011684623052,-0.04377898154306945,-0.04518068991032493
10,0.024364831515477896,-0.013579642389445076,-0.04377898154306945,-0.04518068991032493
11,0.08863790148800343,-0.0497798845629477,-0.04377898154306947,-0.045180689910324943
12,0.0,0.0,-0.035181163035371645,-0.025440615131070245
13,0.0,0.0,-0.035181163035371645,-0.02544061513107025
14,0.0,0.0,-0.0038908796039641602,-0.01341726972518125
15,0.0,0.0,-0.0038908796039641537,-0.013417269725181246
16,0.0,0.0,-0.008930506744772545,-0.04994836239496676
17,0.0,0.0,-0.008930506744772524,-0.04994836239496675
18,0.0,0.0,-0.008930506744772556,-0.04994836239496678
19,0.0,0.0,-0.008930506744772537,-0.049948362394966785
20,0.0,0.0,-0.022635648090718302,-0.03232663721246384
21,0.0,0.0,-0.022635648090718292,-0.03232663721246383
22,0.0,0.0,0.0087323160066454,-0.01215577053280074
23,0.0,0.0,0.008732316006645395,-0.012155770532800736
24,0.0,0.0,0.03432478039562075,-0.04532730113578611
25,0.0,0.0,0.03432478039562075,-0.045327301135786126
26,0.0,0.0,0.03432478039562076,-0.04532730113578613
27,0.0,0.0,0.03432478039562076,-0.04532730113578613
28,0.0,0.0,0.009814261741981595,-0.03103899490768418
29,0.0,0.0,0.0098142617419816,-0.0310389949076842
30,0.0,0.0,0.012778944490049897,-0.00941106139878451
31,0.0,0.0,0.012778944490049902,-0.009411061398784512
32,0.0,0.0,0.04885338985984808,-0.03284060270852614
33,0.0,0.0,0.04885338985984807,-0.03284060270852614
34,0.0,0.0,0.04885338985984808,-0.03284060270852614
35,0.0,0.0,0.04885338985984808,-0.03284060270852614
36,0.0,0.0,0.03324283466028458,-0.026444076760902675
37,0.0,0.0,0.033242834660284576,-0.02644407676090268
38,0.0,0.0,0.0058721348030163455,-0.003646127322587444
39,0.0,0.0,0.0058721348030163385,-0.0036461273225874354
40,0.0,0.0,0.02251736488659706,-0.012161460023820531
41,0.0,0.0,0.022517364886597054,-0.012161460023820514
42,0.0,0.0,0.02251736488659704,-0.01216146002382052
43,0.0,0.0,0.022517364886597054,-0.012161460023820498
44,0.0,0.0,0.028389499689613396,-0.015807587346407956
45,0.0,0.0,0.0283894996896134,-0.01580758734640796
